model,person,predicted_person,count,n_seeds,mean_confidence,mean_abs_yaw
Model_A,person136,person137,1,1,0.07369805,15.0
Model_A,person138,person148,1,1,0.0736631,90.0
Model_A,person038,person003,1,1,0.07355909,45.0
Model_A,person034,person073,1,1,0.073503815,75.0
Model_A,person106,person114,1,1,0.07350089,60.0
Model_A,person141,person092,1,1,0.07344522,60.0
Model_A,person031,person091,1,1,0.07342815,45.0
Model_A,person091,person030,1,1,0.07341726,60.0
Model_A,person103,person127,1,1,0.07340926,75.0
Model_A,person033,person148,1,1,0.0733505,75.0
Model_A,person136,person015,1,1,0.07334108,75.0
Model_A,person061,person065,1,1,0.07330909,30.0
Model_A,person130,person086,1,1,0.07327997,15.0
Model_A,person079,person101,1,1,0.07325953,75.0
Model_A,person035,person124,1,1,0.07315274,45.0
Model_A,person054,person062,1,1,0.07312998,90.0
Model_A,person144,person062,1,1,0.073086284,75.0
Model_A,person022,person132,1,1,0.0730721,15.0
Model_A,person055,person009,1,1,0.07304792,75.0
Model_A,person004,person149,1,1,0.07303865,75.0
Model_A,person039,person082,1,1,0.07298921,90.0
Model_A,person091,person117,1,1,0.07295522,30.0
Model_A,person052,person075,1,1,0.072947614,60.0
Model_A,person145,person139,1,1,0.072828904,45.0
Model_A,person007,person004,1,1,0.072774194,90.0
Model_A,person031,person120,1,1,0.07271703,60.0
Model_A,person037,person144,1,1,0.07270362,90.0
Model_A,person071,person005,1,1,0.07268339,90.0
Model_A,person004,person152,1,1,0.0725758,15.0
Model_A,person057,person011,1,1,0.072530314,15.0
Model_A,person074,person149,1,1,0.07245041,60.0
Model_A,person060,person120,1,1,0.07235652,60.0
Model_A,person125,person075,1,1,0.07233786,60.0
Model_A,person089,person069,1,1,0.07233607,60.0
Model_A,person096,person079,1,1,0.07220571,15.0
Model_A,person032,person112,1,1,0.07214577,90.0
Model_A,person139,person013,1,1,0.07204911,90.0
Model_A,person040,person127,1,1,0.07202295,15.0
Model_A,person115,person139,1,1,0.071990445,75.0
Model_A,person100,person122,1,1,0.07197947,60.0
Model_A,person134,person147,1,1,0.07194348,60.0
Model_A,person083,person076,1,1,0.071939014,15.0
Model_A,person146,person116,1,1,0.07190344,90.0
Model_A,person108,person006,1,1,0.0718449,60.0
Model_A,person124,person131,1,1,0.07179854,15.0
Model_A,person076,person127,1,1,0.07175927,75.0
Model_A,person121,person085,1,1,0.071719475,75.0
Model_A,person153,person132,1,1,0.0717136,45.0
Model_A,person149,person114,1,1,0.0716331,30.0
Model_A,person084,person006,1,1,0.07159119,60.0
Model_A,person035,person149,1,1,0.07139628,60.0
Model_A,person099,person056,1,1,0.071306795,15.0
Model_A,person065,person115,1,1,0.07129766,15.0
Model_A,person073,person035,1,1,0.07129005,75.0
Model_A,person088,person002,1,1,0.07123728,75.0
Model_A,person014,person008,1,1,0.07123192,75.0
Model_A,person044,person127,1,1,0.07121414,60.0
Model_A,person065,person114,1,1,0.071184546,60.0
Model_A,person110,person053,1,1,0.070925325,75.0
Model_A,person120,person116,1,1,0.07082795,90.0
Model_A,person108,person093,1,1,0.0708212,45.0
Model_A,person031,person095,1,1,0.07081612,15.0
Model_A,person142,person122,1,1,0.07074991,60.0
Model_A,person117,person036,1,1,0.070693426,30.0
Model_A,person037,person025,1,1,0.070513226,90.0
Model_A,person073,person107,1,1,0.07051109,60.0
Model_A,person018,person034,1,1,0.070460886,60.0
Model_A,person101,person003,1,1,0.07042017,45.0
Model_A,person019,person075,1,1,0.070295975,30.0
Model_A,person075,person039,1,1,0.070291154,75.0
Model_A,person124,person046,1,1,0.07026375,60.0
Model_A,person104,person100,1,1,0.07021478,45.0
Model_A,person026,person018,1,1,0.0701899,90.0
Model_A,person150,person118,1,1,0.07014059,15.0
Model_A,person026,person093,1,1,0.070109785,75.0
Model_A,person152,person114,1,1,0.070084594,60.0
Model_A,person002,person093,1,1,0.0700109,60.0
Model_A,person078,person022,1,1,0.069987,75.0
Model_A,person051,person151,1,1,0.069976814,30.0
Model_A,person149,person150,1,1,0.069956906,60.0
Model_A,person054,person053,1,1,0.06993035,90.0
Model_A,person108,person035,1,1,0.06991318,60.0
Model_A,person103,person042,1,1,0.069863595,90.0
Model_A,person147,person114,1,1,0.06982441,30.0
Model_A,person128,person011,1,1,0.06978935,15.0
Model_A,person005,person069,1,1,0.06977666,75.0
Model_A,person022,person137,1,1,0.06973995,75.0
Model_A,person078,person089,1,1,0.06968132,90.0
Model_A,person107,person062,1,1,0.069665894,45.0
Model_A,person041,person087,1,1,0.069341905,30.0
Model_A,person144,person149,1,1,0.06934106,75.0
Model_A,person025,person047,1,1,0.06925292,60.0
Model_A,person057,person149,1,1,0.069199346,60.0
Model_A,person146,person114,1,1,0.0691889,75.0
Model_A,person050,person026,1,1,0.069004245,15.0
Model_A,person117,person091,1,1,0.068999134,90.0
Model_A,person115,person134,1,1,0.0689872,60.0
Model_A,person018,person119,1,1,0.06875188,60.0
Model_A,person089,person102,1,1,0.06868548,45.0
Model_A,person025,person042,1,1,0.06867207,15.0
Model_A,person043,person114,1,1,0.06866182,90.0
Model_A,person107,person084,1,1,0.06859095,15.0
Model_A,person050,person003,1,1,0.06857354,75.0
Model_A,person041,person079,1,1,0.06856993,90.0
Model_A,person005,person004,1,1,0.06856233,90.0
Model_A,person060,person035,1,1,0.06849773,75.0
Model_A,person072,person151,1,1,0.06849163,30.0
Model_A,person137,person003,1,1,0.06845962,45.0
Model_A,person060,person085,1,1,0.06845731,75.0
Model_A,person059,person020,1,1,0.068377696,75.0
Model_A,person008,person089,1,1,0.068241425,15.0
Model_A,person102,person121,1,1,0.06816943,60.0
Model_A,person071,person069,1,1,0.06816428,60.0
Model_A,person114,person002,1,1,0.0681139,90.0
Model_A,person022,person046,1,1,0.06808968,90.0
Model_A,person050,person039,1,1,0.06806696,15.0
Model_A,person057,person093,1,1,0.068011135,45.0
Model_A,person140,person121,1,1,0.06796306,60.0
Model_A,person074,person023,1,1,0.06794032,45.0
Model_A,person105,person004,1,1,0.06793921,15.0
Model_A,person085,person028,1,1,0.0679135,15.0
Model_A,person065,person096,1,1,0.06787974,90.0
Model_A,person107,person021,1,1,0.067838475,75.0
Model_A,person074,person075,1,1,0.06782859,60.0
Model_A,person008,person101,1,1,0.0678003,90.0
Model_A,person037,person034,1,1,0.06778435,90.0
Model_A,person042,person096,1,1,0.06770806,75.0
Model_A,person021,person051,1,1,0.067686476,15.0
Model_A,person001,person113,1,1,0.06762962,90.0
Model_A,person052,person122,1,1,0.067622975,60.0
Model_A,person068,person077,1,1,0.06747062,75.0
Model_A,person020,person117,1,1,0.06734208,30.0
Model_A,person039,person021,1,1,0.06728737,90.0
Model_A,person036,person144,1,1,0.067246854,90.0
Model_A,person044,person031,1,1,0.06718327,45.0
Model_A,person043,person099,1,1,0.067159034,60.0
Model_A,person013,person073,1,1,0.06715484,75.0
Model_A,person037,person133,1,1,0.06704845,15.0
Model_A,person069,person020,1,1,0.06704747,15.0
Model_A,person153,person118,1,1,0.0669628,60.0
Model_A,person130,person077,1,1,0.06695425,90.0
Model_A,person095,person107,1,1,0.06686425,75.0
Model_A,person067,person034,1,1,0.066861734,90.0
Model_A,person068,person096,1,1,0.06680668,60.0
Model_A,person151,person150,1,1,0.066688225,60.0
Model_A,person100,person015,1,1,0.06656202,60.0
Model_A,person026,person123,1,1,0.0665197,75.0
Model_A,person088,person011,1,1,0.06649429,60.0
Model_A,person073,person113,1,1,0.06648225,90.0
Model_A,person065,person082,1,1,0.06646671,90.0
Model_A,person111,person006,1,1,0.06644474,75.0
Model_A,person117,person033,1,1,0.06634602,60.0
Model_A,person108,person073,1,1,0.066319875,90.0
Model_A,person023,person116,1,1,0.066309944,60.0
Model_A,person104,person018,1,1,0.066292025,15.0
Model_A,person089,person035,1,1,0.06627928,75.0
Model_A,person139,person057,1,1,0.06626619,60.0
Model_A,person103,person099,1,1,0.066227295,75.0
Model_A,person125,person082,1,1,0.06619968,90.0
Model_A,person086,person122,1,1,0.066131525,60.0
Model_A,person017,person011,1,1,0.06611305,60.0
Model_A,person075,person116,1,1,0.06602239,75.0
Model_A,person120,person011,1,1,0.06601449,60.0
Model_A,person067,person035,1,1,0.06597519,60.0
Model_A,person079,person139,1,1,0.065930665,90.0
Model_A,person017,person020,1,1,0.06589066,30.0
Model_A,person056,person109,1,1,0.06578263,30.0
Model_A,person055,person011,1,1,0.06569022,75.0
Model_A,person016,person036,1,1,0.06561926,45.0
Model_A,person053,person070,1,1,0.06557825,30.0
Model_A,person147,person113,1,1,0.06551701,15.0
Model_A,person056,person008,1,1,0.06546934,90.0
Model_A,person104,person001,1,1,0.0654163,90.0
Model_A,person031,person140,1,1,0.065355904,60.0
Model_A,person037,person117,1,1,0.06532692,15.0
Model_A,person071,person014,1,1,0.06528746,60.0
Model_A,person131,person133,1,1,0.06526647,60.0
Model_A,person065,person151,1,1,0.06521294,30.0
Model_A,person153,person011,1,1,0.065180264,15.0
Model_A,person138,person151,1,1,0.065055266,15.0
Model_A,person030,person034,1,1,0.06504551,60.0
Model_A,person014,person020,1,1,0.06501881,15.0
Model_A,person054,person088,1,1,0.06492905,90.0
Model_A,person007,person034,1,1,0.064903714,75.0
Model_A,person060,person006,1,1,0.06489035,60.0
Model_A,person002,person109,1,1,0.06486951,90.0
Model_A,person025,person123,1,1,0.06479371,90.0
Model_A,person001,person062,1,1,0.06475446,30.0
Model_A,person020,person149,1,1,0.06462205,75.0
Model_A,person065,person104,1,1,0.06460227,90.0
Model_A,person004,person140,1,1,0.06459117,15.0
Model_A,person147,person033,1,1,0.064535305,45.0
Model_A,person053,person140,1,1,0.0644827,30.0
Model_A,person004,person148,1,1,0.064467445,15.0
Model_A,person055,person006,1,1,0.06445171,90.0
Model_A,person049,person042,1,1,0.06437565,90.0
Model_A,person005,person027,1,1,0.06436962,15.0
Model_A,person041,person114,1,1,0.064166054,30.0
Model_A,person137,person020,1,1,0.06416227,75.0
Model_A,person102,person122,1,1,0.06412749,90.0
Model_A,person111,person122,1,1,0.06408142,60.0
Model_A,person133,person015,1,1,0.064075686,90.0
Model_A,person140,person030,1,1,0.06403034,60.0
Model_A,person115,person049,1,1,0.06402594,90.0
Model_A,person119,person147,1,1,0.06397399,45.0
Model_A,person028,person030,1,1,0.06392864,90.0
Model_A,person051,person152,1,1,0.06389465,60.0
Model_A,person070,person077,1,1,0.063749135,90.0
Model_A,person051,person133,1,1,0.06373309,15.0
Model_A,person034,person086,1,1,0.06371716,75.0
Model_A,person053,person068,1,1,0.063641936,45.0
Model_A,person097,person088,1,1,0.06356827,75.0
Model_A,person077,person149,1,1,0.06356787,90.0
Model_A,person124,person073,1,1,0.06347206,90.0
Model_A,person127,person026,1,1,0.06345654,15.0
Model_A,person058,person034,1,1,0.06342524,90.0
Model_A,person086,person116,1,1,0.06340661,60.0
Model_A,person010,person099,1,1,0.06335873,45.0
Model_A,person088,person069,1,1,0.06326922,30.0
Model_A,person024,person068,1,1,0.06323133,60.0
Model_A,person081,person114,1,1,0.06319798,75.0
Model_A,person047,person004,1,1,0.06316252,90.0
Model_A,person116,person035,1,1,0.06315103,75.0
Model_A,person118,person030,1,1,0.06303659,60.0
Model_A,person098,person135,1,1,0.06299514,15.0
Model_A,person128,person129,1,1,0.06298798,15.0
Model_A,person020,person044,1,1,0.0629434,90.0
Model_A,person013,person008,1,1,0.06289868,75.0
Model_A,person009,person116,1,1,0.06285643,45.0
Model_A,person098,person122,1,1,0.06283877,60.0
Model_A,person004,person068,1,1,0.06280372,60.0
Model_A,person016,person088,1,1,0.062795945,75.0
Model_A,person125,person005,1,1,0.062718906,90.0
Model_A,person108,person142,1,1,0.06267966,90.0
Model_A,person103,person020,1,1,0.0626056,30.0
Model_A,person099,person119,1,1,0.062537216,90.0
Model_A,person004,person009,1,1,0.0624499,15.0
Model_A,person082,person117,1,1,0.062388975,30.0
Model_A,person142,person047,1,1,0.06235824,15.0
Model_A,person044,person035,1,1,0.062346574,75.0
Model_A,person088,person050,1,1,0.062246963,30.0
Model_A,person118,person061,1,1,0.062224668,75.0
Model_A,person070,person036,1,1,0.062210757,45.0
Model_A,person070,person006,1,1,0.062155206,60.0
Model_A,person136,person020,1,1,0.0621484,90.0
Model_A,person073,person091,1,1,0.06214493,60.0
Model_A,person049,person115,1,1,0.062098227,15.0
Model_A,person103,person045,1,1,0.0620763,60.0
Model_A,person125,person085,1,1,0.062035155,75.0
Model_A,person023,person119,1,1,0.06203072,90.0
Model_A,person029,person117,1,1,0.061970122,15.0
Model_A,person038,person047,1,1,0.06191819,15.0
Model_A,person038,person033,1,1,0.061904848,30.0
Model_A,person085,person073,1,1,0.061866637,75.0
Model_A,person105,person035,1,1,0.061785717,75.0
Model_A,person068,person140,1,1,0.061727453,15.0
Model_A,person129,person093,1,1,0.06163829,75.0
Model_A,person053,person095,1,1,0.06163421,30.0
Model_A,person108,person023,1,1,0.061624717,75.0
Model_A,person115,person053,1,1,0.06160198,90.0
Model_A,person131,person020,1,1,0.061438914,45.0
Model_A,person132,person114,1,1,0.061384734,30.0
Model_A,person120,person036,1,1,0.061371528,15.0
Model_A,person011,person135,1,1,0.061363682,45.0
Model_A,person120,person061,1,1,0.06135389,60.0
Model_A,person007,person138,1,1,0.061201017,75.0
Model_A,person063,person153,1,1,0.06117795,75.0
Model_A,person121,person027,1,1,0.061166923,15.0
Model_A,person052,person140,1,1,0.061140522,30.0
Model_A,person050,person020,1,1,0.061119676,15.0
Model_A,person079,person151,1,1,0.061108734,90.0
Model_A,person097,person081,1,1,0.06110627,45.0
Model_A,person110,person047,1,1,0.06108975,15.0
Model_A,person019,person003,1,1,0.06105283,90.0
Model_A,person062,person006,1,1,0.061006717,60.0
Model_A,person073,person037,1,1,0.060996618,45.0
Model_A,person039,person144,1,1,0.060983095,90.0
Model_A,person098,person063,1,1,0.06092864,90.0
Model_A,person038,person075,1,1,0.06091564,60.0
Model_A,person054,person044,1,1,0.06087896,90.0
Model_A,person088,person021,1,1,0.06087892,90.0
Model_A,person128,person124,1,1,0.060839325,15.0
Model_A,person139,person113,1,1,0.060776502,60.0
Model_A,person078,person053,1,1,0.060764905,90.0
Model_A,person050,person117,1,1,0.060758624,15.0
Model_A,person020,person082,1,1,0.060743168,45.0
Model_A,person059,person030,1,1,0.060737368,60.0
Model_A,person031,person063,1,1,0.060734034,30.0
Model_A,person097,person018,1,1,0.060695544,45.0
Model_A,person129,person149,1,1,0.0606786,60.0
Model_A,person008,person082,1,1,0.060574874,90.0
Model_A,person047,person073,1,1,0.060567547,90.0
Model_A,person032,person113,1,1,0.060536504,30.0
Model_A,person029,person152,1,1,0.060528215,75.0
Model_A,person072,person037,1,1,0.060527053,45.0
Model_A,person014,person123,1,1,0.06052058,15.0
Model_A,person061,person092,1,1,0.06051845,45.0
Model_A,person063,person127,1,1,0.060390968,15.0
Model_A,person132,person071,1,1,0.06038179,60.0
Model_A,person128,person096,1,1,0.060331926,60.0
Model_A,person114,person153,1,1,0.060156055,45.0
Model_A,person008,person064,1,1,0.06014932,75.0
Model_A,person046,person036,1,1,0.06014554,30.0
Model_A,person031,person003,1,1,0.06014516,45.0
Model_A,person049,person003,1,1,0.06010991,15.0
Model_A,person065,person120,1,1,0.060088843,15.0
Model_A,person056,person123,1,1,0.060074877,90.0
Model_A,person001,person096,1,1,0.060000475,60.0
Model_A,person091,person121,1,1,0.059998285,15.0
Model_A,person050,person005,1,1,0.059985317,15.0
Model_A,person111,person089,1,1,0.059956033,90.0
Model_A,person049,person140,1,1,0.05990558,15.0
Model_A,person111,person055,1,1,0.05988445,60.0
Model_A,person053,person086,1,1,0.059859376,30.0
Model_A,person143,person046,1,1,0.059835695,60.0
Model_A,person118,person036,1,1,0.05981564,60.0
Model_A,person133,person062,1,1,0.059804406,45.0
Model_A,person010,person046,1,1,0.05955984,45.0
Model_A,person060,person101,1,1,0.059558414,60.0
Model_A,person127,person137,1,1,0.0595215,75.0
Model_A,person079,person059,1,1,0.059417646,90.0
Model_A,person053,person015,1,1,0.05939736,75.0
Model_A,person118,person116,1,1,0.059317514,75.0
Model_A,person107,person121,1,1,0.05929958,15.0
Model_A,person072,person144,1,1,0.05920264,60.0
Model_A,person005,person033,1,1,0.059108306,90.0
Model_A,person109,person096,1,1,0.05908822,60.0
Model_A,person053,person096,1,1,0.059078,60.0
Model_A,person009,person088,1,1,0.059062354,90.0
Model_A,person138,person049,1,1,0.059022192,90.0
Model_A,person088,person101,1,1,0.058922462,60.0
Model_A,person038,person150,1,1,0.05883814,90.0
Model_A,person076,person138,1,1,0.05882334,90.0
Model_A,person087,person093,1,1,0.058821347,75.0
Model_A,person007,person031,1,1,0.05880005,15.0
Model_A,person070,person068,1,1,0.058755938,45.0
Model_A,person125,person122,1,1,0.058697008,60.0
Model_A,person038,person057,1,1,0.058672424,15.0
Model_A,person021,person082,1,1,0.05866069,90.0
Model_A,person085,person114,1,1,0.058559813,90.0
Model_A,person099,person023,1,1,0.058464684,45.0
Model_A,person023,person122,1,1,0.05845694,60.0
Model_A,person049,person138,1,1,0.05843485,75.0
Model_A,person058,person055,1,1,0.05836691,90.0
Model_A,person107,person035,1,1,0.058332764,60.0
Model_A,person001,person086,1,1,0.058326527,15.0
Model_A,person051,person065,1,1,0.058300823,90.0
Model_A,person047,person064,1,1,0.058292124,90.0
Model_A,person049,person004,1,1,0.058251906,15.0
Model_A,person059,person116,1,1,0.05824505,30.0
Model_A,person028,person084,1,1,0.058243077,30.0
Model_A,person032,person013,1,1,0.058201995,45.0
Model_A,person065,person103,1,1,0.058067553,15.0
Model_A,person033,person122,1,1,0.058049,60.0
Model_A,person128,person119,1,1,0.057999734,60.0
Model_A,person060,person119,1,1,0.057914373,90.0
Model_A,person144,person151,1,1,0.05790727,15.0
Model_A,person104,person029,1,1,0.057899095,60.0
Model_A,person072,person035,1,1,0.05789839,75.0
Model_A,person139,person036,1,1,0.057888187,60.0
Model_A,person048,person023,1,1,0.057753246,75.0
Model_A,person118,person117,1,1,0.057734076,45.0
Model_A,person103,person086,1,1,0.05769348,60.0
Model_A,person051,person020,1,1,0.05767585,60.0
Model_A,person151,person042,1,1,0.057614826,60.0
Model_A,person011,person045,1,1,0.05759708,60.0
Model_A,person074,person116,1,1,0.057589896,90.0
Model_A,person090,person104,1,1,0.057546407,90.0
Model_A,person100,person104,1,1,0.057521563,90.0
Model_A,person137,person045,1,1,0.05751235,15.0
Model_A,person128,person071,1,1,0.05742577,75.0
Model_A,person028,person025,1,1,0.057420686,90.0
Model_A,person080,person008,1,1,0.05741034,60.0
Model_A,person056,person087,1,1,0.057407204,45.0
Model_A,person141,person124,1,1,0.057396635,30.0
Model_A,person032,person139,1,1,0.057387806,90.0
